"id","ts","data","FacebookID","username"
"fec76e30e4c01f0f501596f4d222776be21e1b3a27786365f9db0f5d7df3a171","2020-02-10T22:16:08Z","China state TV flagged that researchers at Zhejiang Univ found 2 drugs arbidol & darunavir inhibit coronavirus. Lead scientist is recommending the drugs be included in National Health Commission’s official protocol. Commission cautions so far no confirmed effective treatment.

China National Health Commission revised its protocol for WuhanCoronavirus. It is now: 

-alpha-interferon (inhalation)
-lopinavirritonavir (2 pills twice a day)
-ribavirin (optional 4g first time followed by 1.2g every 8 hours)

China health officials much more focused on anti-viral drug remdesivir by Gilead Sciences. State media report phase III clinical trials of remdesivir started this PM in Wuhan virus hot zone.","1706164386299386_2465238853725265","euniceyoontv"
"5e214dcbc3b15b1089583f306b1963e03360c8204d4e66470ea22f20a82d556f","2020-02-10T22:16:08Z","Clinical trials of the United States biotech company Gilead Sciences experimental drug Remdesivir have begun on Wednesday in Wuhan. coronavirus https:bit.ly31rJL4c","191347651290_VK_10158084514846291","chinadaily"
"5be98f1d19a255075c364654e19bdffe62bdb876fd0fabcdab7e6e67363bf4a","2020-02-10T22:15:11Z","NEW CASE UK cases DOUBLE Government declares coronavirus imminent threat to UK Brighton GP surgery in lock down Live Blog 10 Feb 2020 21:25 Updated: 10 Feb 2020 21:28 CORONAVIRUS cases in the UK officially doubled today. The Government has now declared the virus an imminent threat as 1100 Brits are being tested British Airways cancels flights a school is evacuated and commuters are warned of public transport risks.  321 more words 
https:chochilino.comlifestyle20200210medical-newscoronavirus-uk-live-updates-brighton-gp-surgery-forced-to-shut-as-virus-becomes-serious-and-imminent-threat","1437642056281846_2905095546203149","ChochilinoRadio"
"69d09e4daaba8cb859fd4bd108770b1254ae069e470f4cb2b38459fefe8233b6","2020-02-10T22:03:39Z","Permanent Secretary in the Ministry of Health and Wellness Dunstan Bryan battled to calm fears and outrage from concerned residents in Vineyard Town St Andrew over fast-tracked plans to establish a novel coronavirus quarantine centre at the St Joseph’s Hospital in the community. Read more: http:jamaica-gleaner.comarticlelead-stories20200210use-andrew-holness-house-quarantine-health-officials-battle-vineyard GLNRToday","116087685213012_1561528634002236","gleanerjamaica"
"a9928f2694ce4fb4c1b63dac9686d589330cde782032bcafe82af390c8207e3a","2020-02-10T21:56:57Z","La risposta veneta al Coronavirus","154142713068_10158131229803069","gazzettino.it"
"5d0840667477737d1090bc34bdc961e13d6bcc7a2a686653b484cdc9ed28459c","2020-02-10T21:40:47Z","I CAN’T BELIEVE IT! A man on a plane gets up and lies to everybody on board the plane by telling them he has the coronavirus. Here’s why he said he did all just to go viral!","79728204406_10158254031799407","DeFrancoNation"
"834bd4199aef04c1cb2d4fe03362ba06a78cc064e106c672a41d5342328a52d0","2020-02-10T21:40:47Z","Can masks protect against the new coronavirus (2019-nCoV) infection?","154163327962392_2903718703006827","WHO"
"95f35a1541f81a1a40e1a669544292b2559dafadbd00c57d6d86b1b7649f1922","2020-02-10T21:40:47Z","?????? ????? ?? ???? ??????? ??? ???? ??? ??? ?????? ????? ?? ???? ?? ??? ?? ?? ?? ????? ????? ?? ?? ???????? ???? ?? ?? ???? ????? ????????? ???? ?? ?????? ???? ??? ???? ????? ?? ?? ?? ???? ??? ?????? ????? ??? ?? ?????? ?? ?????? ?? ????? ???? ????? ????? ?? ???? ?? ??? ?? ??? ???? ?? ??-??? ???????? ?? ?? ????? ????? ?????
Coronavirus","469343139809648_2680245282052745","Rajendra4BJP"
"68c744e75645beb6c2cd6f2d7eb974f38be911c549890a4f48ef61d184a43ec2","2020-02-10T21:39:27Z","Akibat wabak Coronavirus harga minyak dunia jatuh teruk dari hampir USD70 satu tong bulan lepas ke bawah USD55 satu tong - kejatuhan USD15 (RM62) satu tong.

Ini kerana banyak industri-industri di China masih tidak dibenarkan untuk menyambung operasi pengangkutan awam disekat dan penerbangan dibatalkan.

Penurunan permintaan minyak dunia yang begitu besar dalam tempoh kurang sebulan ini tidak pernah berlaku dalam sejarah.

Tapi kerajaan PH rileks je.","157851205951_10156724639850952","najibrazak"
"1c62f5620b1959110a5072519218ee835b873836ec42271b345e93784ae385de","2020-02-10T21:39:26Z","387 personas fueron dadas de alta para completar así la cifra oficial de 1540 personas recuperadas tras padecer coronavirus","114385191920550_4157721704253525","sopitas"
"24af1346c43ed16836ef358ceeb68fb659a94ee71488b00ab3f3fb1d5f1013b8","2020-02-10T21:39:26Z","Is the novel coronavirus more or less dangerous than other infectious diseases? Heres why weighing diseases against each other is complicated: https:on.natgeo.com3bmF4NG","23497828950_10157158156518951","natgeo"
"7537388f2639c570679b3271210e73c8c9a00dfee4bb3e734712bc0f58fe6b8","2020-02-10T21:30:03Z","NEWS THAT SHOULD BE HEADLINES 

1. The Supreme Court will be hearing pleas seeking the removal of protesters at Shaheen Bagh in Delhi on the 10th February.   BJP leaders sought an urgent hearing of the matter saying the law enforcement machinery is being held hostage by the protesters who have blocked vehicular movement for the last month. But the court refused to hold an urgent hearing on the matter before the Delhi elections which will be held on the 8th of February. 

2. Six months since former CMs Omar Abdullah and Mehbooba Mufti were taken into preventive custody the Government has now slapped them with the draconian PSA- Public Safety Act.  Preventive custody can only go on for 6 months so under the PSA the Government can detain the former CMs for 2 more years without presenting them in court or bringing charges against them. 

3.Rating agency ICRA has estimated the central governments unpaid Pegging the unpaid GST bill to the states at Rs 60000-70000 crore for the last 4 months alone.  The agency has said the GST compensation fund from which this payment is made is facing a shortfall of of Rs 15000-25000 crore for 2019-20. The Centre by law has to pay the states at 14%  annually for the first five years of the GST regime and the government had projected growth of 18% in collections but achieved growth of 5% 

4. Dr. Li Wenliang the whistleblowing medical doctor from China and one of the people to warn the public about the novel coronavirus died late last night due to the infection.  Li was arrested by Wuhan police for “spreading rumours . Social media in China is now insisting that the Wuhan Government  Owes Dr Li an apology.

The coronavirus outbreak that has so far killed at least 636 people and infected 31161 outbreak has so far killed at least 636 people and infected 31161. 

5. The first person who tested positive for the novel coronavirus here has been cured completely and discharged from the hospital Thailands Health Minister has said. A 50-year-old taxi driver who carried Chinese tourists is one of the nine cases of the deadly virus outbreak that has been cured in Thailand.","689182237803169_2644542715600435","FayeDSouzaOfficial"
"1c1f17e45be7b337a10a3777f3331bf688e796e258902388b1287f162dac09f5","2020-02-10T21:22:47Z","https:d.repubblica.itmoda20200207newscoronavirus_bulgari_spallanzani_donazione_ricerca-4674063?ref=fbpr","1037851652_VK_3055384757827291","antonella.salera"
"f48d227d5dced9c45bc2ae70cec60e2600b20fd568dbb1688f54f2b58314ec34","2020-02-10T21:20:21Z","An airplane bringing Canadian citizens back home from the centre of a global novel coronavirus outbreak has landed in Trenton Ont.","265325440237679_2154325204671017","CP24Toronto"
"638b1dca0c0fb0775c051e73c15bcd1fc4f3daee2571d94f1b3fd48da46f3265","2020-02-10T21:20:15Z","? from Zhihua Catherine Angelicum alumna in China coronavirus","122572657813943_3512282842176224","AngelicumOP"
"fc9111032abcfa625576ca8d64139a294bbaebb3e75609cb835e8579d3a3c63f","2020-02-10T21:17:34Z","Jeremy York ok this is why they are treating it with anti HIV medication. The virus functions and replicates in a similar way way as the HIV virus does. It bonds to your cells turns your cells into factories and releases thousands of bing particles to attack more cells. Your immune is compromised the hiv medications block the binding ability of virus to your cells. Now while all this is happening your lungs become swollen with water or fluid and the oxygen in the air you try to breath in can not get into your blood stream. Then you soccocate and then because you have no oxygen you then have a heart attack. 
By the way you can look of free publication of scientific study sites and read for yourself the bio engineering study papers of coronavirus from researchers running or envolved with the wuhan viral engineering center now dating all the way back to 2010. Just takes a little digging","10159014245261336_10159019347961336",
"70fc45a9d8c5724ccd7cd61b064671f0c2649430617072f056963b3cc237658c","2020-02-10T21:16:44Z","Kahit may ipinatupad na travel ban ang Pilipinas sa China Hong Kong at Macau dahil sa 2019 novel coronavirus meron pa ring mga flight na dumarating mula China dito sa Pilipinas. May nilinaw tungkol diyan ang mga awtoridad.","228462187237848_2890579411026099","24OrasGMA"
"d2d2a1b8504b149a43f0e78dd0e95b60681c8fcff61169a9b5d324cb84771bd9","2020-02-10T21:13:28Z","Twelve passengers are on quarantine over possible coronavirus infection aboard a Royal Caribbean cruise ship in Bayonne New Jersey. The passengers all Chinese nationals started exhibiting symptoms aboard the ship which is returning from the Bahamas.","72274029346_VK_877639656005075","weartv"
"9ae0d75001f592ad770c8a84538872897b3cf13a2176fcb556d6260159224829","2020-02-10T21:13:26Z","27 Chinese nationals have been screened for coronavirus on a Royal Caribbean cruise ship in Bayonne New Jersey. Four are being kept under observation at a hospital.","10606591490_10157256157141491","time"
"7eb3afaa0e92415a19385e4d51d65f9a4eca51b642df077787be53c351032e01","2020-02-10T21:12:34Z","Heres how major companies are adapting to the coronavirus outbreak.","266790296879_10158074256971880","bloombergbusiness"
"e2e17dd0be5d0059483af47ca4f4bae71d6052b4f77351103bb18ba61c190918","2020-02-10T21:09:23Z","https:www.youtube.comwatch?v=Kt_lP-6YXt0
This song gives the solution for Coronavirus! China we love you! Please stay strong! Sometimes the solution is so easy!","2517719105003774_190111042068873",
"b5e4f583b2aa2d7cd7199594e44cad9fbda21e8d29284703f16dd13ebb07defe","2020-02-10T21:09:22Z","Kristen Dalton https:metro.co.uk20200210cloud-sulphur-dioxide-hints-scale-chinas-coronavirus-cremations-12215712","2517719105003774_223427678682583",
"2f80060f983b51587dd0662b4541d302e5f7956b2cfd48243f997717cf20f262","2020-02-10T21:09:21Z","Wrong. This is the result of socialism and mandatory vaccination. Where everybody has gotten vaccinated and now the Coronavirus which is a strand of flu has now developed. When you get a vaccine your immune system automatically shuts down leaving you vulnerable to anything. Those that are vaccinated are the higher at risk. Who is the fool now?","2517719105003774_2549182505402889",
"a502703f67859c06efa802a24599de0640cb60cb87d1b22542fa9bc1b29e251b","2020-02-10T21:09:21Z","We honor all the doctors in the house for their research to put end to coronaviruswhat are the best solution to this disease to keep the heart of our people rest.we honor you all thanks very much and May God almighty be with you and you all family in the name of the Lord Amen.","2517719105003774_1224142834457519",
"5beb5e6f190ae7fbf237dc133f659268f72c077460dfe26c59907a2784c5ef42","2020-02-10T21:09:01Z","All across China people are talking about Dr Li Wen Liang. He was the doctor who discovered the novel coronavirus and in the early morning of 7 Feb 2.58am he was promoted into glory and went home to be with our Father in heaven. 

Back in December last year he was arrested for being a whistle blower spreading rumors about a mysterious pneumonia like virus. This morning we found out he was infact a fellow brother in Christ. Our hearts are deeply moved by his sacrificial choice to spread awareness about the virus despite the risks he faced especially to his reputation and to his own health. 
He continued to care for patients up until he was infected himself. What a legacy to leave behind of what it means to be like Jesus to those hurting in a time of crisis. 
He chose to be an example of Immanuel God with us to the people of Wuhan. 
Can you imagine the joy he must have felt as he entered into eternity and heard the words Well done my good and faithful servant? 

So today please pray for his family especially his wife who is also infected and 8 months pregnant with their second child. May God heal them supernaturally n give them grace peace strength and comfort during this time.

Dr Li Wen Liang penned a deeply touching Chinese poem below of how he would miss his family his beloved Wuhan n quoted 2 Tim 4:7-8 I have fought the good fight I have finished the race I have kept the faith. Finally there is laid up for me the crown of righteousness which the Lord the righteous Judge will give to me on that Day and not to me only but also to all who have loved His appearing.
jiayouwuhan

The Hero Who Told The Truth

Here is a captivating heart-touching Chinese poem Ive tried to translate into English. It was written in memory of Mr Li Wenliang a Christian doctor and whistleblower who died from the coronavirus himself after being punished for issuing the first warning about the deadly coronavirus outbreak. 

???????
??????
?????
?????????
???????????
??????????
???????
?????????
???????????
?????
??????
?????????
I dont want to be a hero.
I still have my parents
And my children
And my pregnant wife whos about to give birth
And many of my patients in the ward.
Though my integrity cannot be exchanged for the goodness of others
Despite my loss and confusion
I should proceed anyway.
Who let me choose this country and this family?
How many grievances do I have?
When this battle is over
I will look up to the sky
With tears like rain.

???????
???????
?????????????
????????
??????????
??????????
?????????
????????
I dont want to be a hero.
But as a doctor
I cannot just see this unknown virus
Hurting my peers
And so many innocent people.
Though they are dying
They are always looking at me in their eyes
With their hope of life.

????????
??????????
??????????
??????????
????????????
?????????
?????????
????????????
“Who would have ever realised that I was going to die?
My soul is in heaven
Looking at the white bed
On which lies my own body
With the same familiar face.
Where are my parents?
And my dear wife
The lady I once had a hard time chasing?

???????
????????????????
????????
????????????
??????????
?????????
??????
??????
????????
???????
?????????
????????????
There is a light in the sky!
At the end of that light is the heaven that people often talk about.
But Id rather not go there.
Id rather go back to my hometown in Wuhan.
I have my new house there
For which I still have to pay off the loan every month.
How can I give up?
How can I give up?
For my parents without their son
How sad must it be?
For my sweetheart without her husband 
How can she face the vicissitudes in her future?

??????
???????????
???????
??????
?????????
?????
??????
????????
I am already gone.
I see them taking my body
Putting it into a bag
With which lie many compatriots
Gone like me
Being pushed into the fire in the hearth
At dawn.

??????????
???????????
??????????
????????
?????????????
??????????
?????
?????????
?
(truncated)","1543562613_10215181415999090","carsontan1964"
"5df2250317912ef43c61949e05e8e9ab88b9ced28f297cbf9d1447d49f3298dd","2020-02-10T21:02:52Z","Meanwhile no one knows the real figures https:www.yeetmagazine.comcoronavirus-heres-an-overview-of-the-top-5-events-moving-markets-this-monday","10159017114651336_654181865356402",
"983e25dd7898a8032057e9455195f2505d39511ea5234f921c16116f08304761","2020-02-10T20:59:36Z","I’m just trying to get my head round this “Coronavirus” debacle. Now a GP practice has closed in Brighton and made headline news I’ve been asking myself do I keep the kids away from school? The news is making such a big deal about this deadly virus I decided to google how many people die from normal Flu..... sorry kids you’re going to school! ?","1627241164_10218565747888061","newquayLuke"
"543658e0acbe6b0297ba27fdfddc06421aa400f4ab5d80a4e859cbe962db88f6","2020-02-10T20:57:00Z","From the Imperial College of London MRC Centre for Global Infectious Disease Analysis
Report 4: Severity of 2019-novel coronavirus (nCoV)
We present case fatality ratio (CFR) estimates for three strata of 2019-nCoV infections. For cases detected in Hubei we estimate the CFR to be 18% (95% credible interval: 11%-81%). For cases detected in travellers outside mainland China we obtain central estimates of the CFR in the range 1.2-5.6% depending on the statistical methods with substantial uncertainty around these central values. Using estimates of underlying infection prevalence in Wuhan at the end of January derived from testing of passengers on repatriation flights to Japan and Germany we adjusted the estimates of CFR from either the early epidemic in Hubei Province or from cases reported outside mainland China to obtain estimates of the overall CFR in all infections (asymptomatic or symptomatic) of approximately 1% (95% confidence interval 0.5%-4%). It is important to note that the differences in these estimates does not reflect underlying differences in disease severity between countries. CFRs seen in individual countries will vary depending on the sensitivity of different surveillance systems to detect cases of differing levels of severity and the clinical care offered to severely ill cases. All CFR estimates should be viewed cautiously at the current time as the sensitivity of surveillance of both deaths and cases in mainland China is unclear. Furthermore all estimates rely on limited data on the typical time intervals from symptom onset to death or recovery which influences the CFR estimates.
https:www.imperial.ac.ukmediaimperial-collegemedicinesphidegida-fellowshipsImperial-College-2019-nCoV-severity-10-02-2020.pdf

https:www.imperial.ac.ukmrc-global-infectious-disease-analysisnews--wuhan-coronavirus","898145371_10163210193260372","Cabrera.Tess"
"f1189f6df517acf0882b132ca8cafa4ecfafa4ffd3fba532f56833ea32b0b056","2020-02-10T20:51:06Z","Diana Corry I’m hearing  coronavirus May have came from bats and snakes? (They supposedly closed that market in Wahun China)","2517719105003774_223402768685074",
"10890f7b1c387661aab5c16a0f0fa05cd3358c5d808ca1dd2411b3d806085b13","2020-02-10T20:51:05Z","https:www.eutimes.net202002beijing-infected-with-coronavirus-locked-down-under-quarantine-cops-begin-house-arrests","2517719105003774_223415262017158",
"e16dcb3b07f6d5f537a364f3b1680137c5d69f67323276407b55909c2f86eb0c","2020-02-10T20:42:17Z","Dr. Li Wenliang who was threatened by Chinese officials after warning fellow clinicians of the virus in December has died of coronavirus.","131459315949_10157657784410950","CBSNews"
"ea8f18d6ff90e499b689e36c7dd8f0232109586dc2a2fc7211591ecfbda83b7","2020-02-10T20:42:17Z","Demand for masks gowns gloves and other protective gear has risen by up to 100 times and prices have soared due to the coronavirus producing a severe disruption in supply the WHOs chief Tedros Adhanom Ghebreyesus said.","7382473689_10158517649998690","aljazeera"
"9d112c573f5dd34d2fa9f2f54979ce5a80c29a535cf728fb67e01ff254a988de","2020-02-10T20:41:28Z","Sono stati e sono ancora giorni di grande lavoro al ministero degli Esteri per gestire l’epidemia del Coronavirus. 

Capisco che in questo momento ci sia qualcuno che non vede l’ora di cavalcare qualsiasi cosa pur di fare notizia ma non sono le strumentalizzazioni politiche ad aiutare il Paese bensì i fatti.

L’Unità di Crisi della Farnesina tutto il corpo diplomatico e la nostra agenzia per la Cooperazione allo sviluppo stanno assistendo i cittadini italiani in Cina uno ad uno. Stanno dando massimo sostegno al Governo cinese e al popolo cinese con aiuti umanitari e stiamo lavorando con le autorità civili e militari per gestire il blocco dei voli da e per la Cina. 

Qui serve serietà e professionalità. 

Il sistema Italia sta funzionando. E io ne sono orgoglioso ?? 

Maggiori dettagli qui: https:www.esteri.itmaeitsala_stampaarchivionotizieapprofondimentiemergenza-coronavirus-attivita-della-farnesina.html","522391027797448_2788518687851326","LuigiDiMaio"
"766f34a033f1590b663f34dfce3fb3af94777be704a4830c748d6be8af124184","2020-02-10T20:33:35Z","6000 screened for coronavirus since January

11022020
BY GRACE AUKA-SALMANG

A total of 6000 people so far have been screened for the coronavirus since January 23 says Acting Health Secretary Dr Paison Dakulala.
For travellers from China he said he was unsure of how many people were screened.
“110 persons were of interest due to their travel history and three people with travel history investigated and samples have been collected and sent to the lab for verification” he said.
“This needs to be followed up and this is where funding will be needed.
“The certified laboratory for such testing to be done is the PNG Institute of Medical Research (IMR).”
World Health Organisation (WHO) country representative Dr Luo Dapeng said the coronavirus was a new virus and the development of the vaccines for this virus was a challenge for scientists at the moment.
“WHO are now calling on global scientists to work out the vaccines but it will take time we don’t know when this will be developed as it is different from other pandemic influenza outbreaks” he said.
“There is no specific medicine to cure this disease.”
Dr Dakulala said the rapid response team consisting of trained surveillance officers was working to follow up on persons under investigation who are at risk due to travel history.
He said the department’s issue was the capacity of the health workers that needed to be stepped up should PNG got into the situation where the virus hits PNG in a big way.
“Currently there are more than 10 people who are working on a shift at the airport site to screen incoming passengers from overseas” Dr Dakulala said.
“We are trying to ensure that there is adequate numbers to enable that so workers don’t have to miss out on any flights because the coordination of that has been an issue.
“We are planning to step up in this area to ensure none of the planes that come in are missed out and the screening process is done in the best way they can.”
He said the help desk at the airports as well as sea ports was facing the same issue. Dr Dakulala said there were three main ports that were screening and they were Motukea Lae and Rabaul.
“All the provinces have asked to mount their response in the stepping up process in case PNG has a case Provincial Health Authorities (PHA’s) also step up their response too” he said.","100007984748869_VK_1536163659866526","rimurepa.ririyahala"
"9666d128bd97f78879a2736c269a85f3e438bd5e63acbcbec1fb4fdacadf0b1e","2020-02-11T23:54:22Z","“Momma and daddy’s coming. Just wait we’ll be there soon.”

After going through the adoption process for two years one family in Georgia was told to put plans to get their adopted daughter in China on hold because of the Wuhan coronavirus. https:cnn.it373FVzq","5550296508_10160438377006509","cnn"
"3ff795c666b00eab43f2b84d39e463d4ba922733df6470190c1031a22e69b3e7","2020-02-11T23:53:58Z","As the coronavirus outbreak continues to spread the need for protective equipment grows. That’s why we’ve teamed up with MedShare to deliver 1.8 million respirator masks to medical personnel in China. 

“For the individuals receiving this aid this could mean everything.”- Eduardo Martinez president of The UPS Foundation and UPS chief diversity and inclusion officer.","154423787905266_VK_3219820161365598","ups"
"2aab129b07e2746d6d3016a45eca4c8355829696bddbb2c38ee762faf8378d90","2020-02-11T23:53:15Z","Cirit birit dikesan agen kedua penyebaran coronavirus - saintis

BHDunia coronavirus","214066990599_10158064862760600","bhonline"
"720756da9036a5f3231978045313fd4720eacc52948d48814af7873ddc3a836e","2020-02-11T23:53:15Z","?????? ??????? ???? ?????????? ??? ?????????? ?????? ??? ? ???? ????? ????? ??
CoronaVirus China Death Transmittion wuhan","152075231586207_2678211042305934","vtvgujarati"
"f2b92820efd1653ffb2e5e87a3b15135e6135b1c018013be5ff15e6363a213d0","2020-02-11T23:53:15Z","CONFIRMED CORONAVIRUS INFECTIONS (EX-GREATER CHINA)

Japan 89
Singapore 40
S. Korea 32
Malaysia 16
Australia 15
Germany 14
Vietnam 13
US 12
France 11
UAE 7
Canada 5
India 3
UK 3
Italy 3
Russia 2
Belgium 1
Spain 1
Cambodia 1
Sri Lanka 1
Finland 1
Nepal 1
Sweden 1","5852261029_10159183370846030","shanghaiist"
"2375035a9120279b0ac607e1ecd68ce6ad1ae0cc115da4e73c5580b57e531cef","2020-02-11T23:53:15Z","Live: Latest on Wuhans Leishenshan Hospital construction and delivery

Wuhans Leishenshan Hospital the second specialized hospital built to treat patients with novel coronavirus pneumonia (NCP) is under construction. The delivery started gradually after passing the check by the citys urban construction and health departments Thursday. coronavirus","565225540184937_VK_4065479403478225","ChinaGlobalTVNetwork"
"923360bc6ab8e7ba4c0ef7e3621f403edd176d728d97ecbcccaa6650c9da52f0","2020-02-11T23:53:14Z","In this life-and-death battle against the coronavirus some are working relentlessly to save lives some are stuck at home while others are struggling to make a living despite the risks. 

In CGTNs new series Faces Fighting Coronavirus we take a look at people who are affected by the epidemic as well as those who are trying to keep their lives as normal as possible to keep society running. Our first episode focuses on Chinese farmers: a strawberry planter a pig breeder and a fisherman. Hit the link to see how they are coping with the difficult situation. 

For more: https:news.cgtn.comnews2020-02-08In-the-Spotlight-How-are-farmers-living-amid-coronavirus-outbreak--NUYaO0kPIIindex.html","565225540184937_3983318705042253","ChinaGlobalTVNetwork"
"70958a092c97f4be092c36185558944af1edaf3e957bd1abebcb4da2d1d7b914","2020-02-11T23:53:14Z","NewsPatrol Nagpositibo sa 2019 Novel Coronavirus acute respiratory disease ang isang Pinoy sa United Arab Emirates. https:bit.ly31CILdJ

Abangan ang buong ulat sa TVPatrol Weekend. Tutok lang sa ABS-CBN Channel 2.","101836783205053_2839957792726258","tvpatrol.abscbn"
"39372a84fad663c3ed3a18d6226baf9b89e1df7c1e2b2844c79d812bc8ef76ca","2020-02-11T23:53:14Z","Medical workers rushed to the frontline to combat the virus while civilians remain at home to avoid the virus. They are putting their own lives at risk to save the patients. To our admirable fighters: we appreciate everything that you’ve done. You are our heroes and our heart is always with you! coronavirus","565225540184937_3986788481361942","ChinaGlobalTVNetwork"
"374462bacf63ac17ceb24de7887bdce19efa4d2698652a0fc8884ba7c01e83b6","2020-02-11T23:53:13Z","Coronavirus HospitalInChina","173770089577_10159613677274578","laughingcolours"
"d132afc580209c0e7adad2ba1fa0ed1860b4629ded91156a3759f07f6c4e7b26","2020-02-11T23:53:13Z","Authorities will use two days to finish testing all suspected cases of novel coronavirus infection in Wuhan the epicenter of the virus outbreak in central Chinas Hubei province according to Jiang Chaoliang Party chief of Hubei.

Wuhan must conduct comprehensive examinations across the city to contain the spread of the virus.","191347651290_VK_10158094882101291","chinadaily"
"ca9ef07bd94ef98809161dd1eb753fe4973de32802e429703095aeae58808fca","2020-02-11T23:53:13Z","?????? ??????? ????? ?????? ?????? ???? ??????? ?????? ????? ??? ????
Coronavirus CoronavirusOutbreak CoronavirusIndia CoronavirusBiologicalWeapon CoronavirusOrangeCounty China","152075231586207_2678121502314888","vtvgujarati"
"9c70734b792c7e3b51a2a605679b6ec4a4a3743086811feccf58eadf65734f73","2020-02-11T23:53:13Z","The genome sequence of the novel coronavirus strain separated from pangolins was 99 percent identical to that from infected people indicating pangolins may be an intermediate host of the virus a study has found. https:bit.ly2uhpsug","191347651290_VK_10158088334546291","chinadaily"
"6348a246615e560b424df71283a1a6e2cbd18e31761b9cb4fecb6a1a6aa5bcf8","2020-02-11T23:53:13Z","Higit 800 na ang bilang ng patay dahil sa novel coronavirus sa buong mundo lampas ito sa kabuuang bilang ng mga namatay dahil sa SARS noong 2002 hanggang 2003. https:bit.ly2H5VQ5H","27254475167_10157967572595168","abscbnNEWS"
"ca0dc44d3f990efb3c9a4f527bcd3653e322b2d789ee216601cec6a4d89297df","2020-02-11T23:53:12Z","Esses comunistas...
coronavirus medicoscubanos china??","257453204279241_VK_3055819747775892","ErikaKokay"
"9a8bbbffee41234e9856ab4074ad830362c074580ffb2e626d692396e63676c","2020-02-11T23:53:12Z","Ihr habt gefragt - Jens hat geantwortet. ? coronavirus","92576009043_10158044831254044","jensspahn"
"f4a8b52b462180f3624c33ac93e5d41b7da2798d9ebd45057444dfa696d0bb2f","2020-02-11T23:53:12Z","Help protect yourself and loved ones from novel coronavirus.

? Wash your hands frequently using alcohol-based hand rub or soap and water.

? Sneeze or cough into the inside of your elbow or into a tissue and throw it away.

? Avoid close contact with anyone with a fever or cough. 

???? Seek medical care early if you have a cough fever or difficulty breathing.","68793499001_10157926287729002","unicef"
"eae0395a4b76e84cfd0d63c7c34287948025a72ac3f60922ac282f2fb44fb4b7","2020-02-11T23:53:11Z","coronavirus ?? ???? ????? ?? ??? ?? ?????? ?? ???? ?? ???????
ViralTest (???????? ??????)
???? ?????????: https:bit.ly31CS4dz","144666722367030_1533482983485390","DilliAajTakTv"
"508b61b19f9872e6b61850cf4b8f9b7081c8a6cd05bfe61ec4981496f83116d","2020-02-11T23:53:11Z","Is the Coronavirus the next global pandemic or will the disease be eradicated in a short period of time?  In this weeks podcast my guests Dr. Anthony Fauci and Dr. Peter Daszak provide the information you need to know about the Coronavirus crisis.

https:www.gingrich360.com202002newts-world-ep-56-chinas-coronavirus","19182454196_10158009298259197","newtgingrich"
"3cecb83b928d6d9a045e8a1ff829b16f3c855836a535122133b98a1ea550ea2a","2020-02-11T23:51:57Z","BREAKING: The first two patients with confirmed cases of coronavirus in Illinois have been released from the hospital.","47689998796_10158813576738797","Fox32Chicago"
"40d1d9a1b39734eeaf68f2137963cbe0b0280c6af3a238dd36a069fc1a607e4d","2020-02-11T23:47:15Z","Hombre entra a Walmart con un letrero que decía : “Cuidado tengo el coronavirus” http:ow.lyF9QO30qfTwP","237673324113_10158259496074114","TeleamazonasEcuador"
"39cf852c474b46c9790c70a366cc570f9e2f129c54ef61f54b2fed6e4d9b0a9b","2020-02-11T23:46:11Z","Stock Market Rally Isnt Different This Time Futures Turn Higher
https:www.investors.commarket-trendstock-market-todaydow-jones-futures-stock-market-rally-alibaba-nvidia-earnings-due-apple-tesla-china-plants-in-focus coronavirus","18107421115_10156606469176116","investorsbusinessdaily"
"67b25584478649f4e02233a1886e8a98f8b431700d5df278b85c6b3fd879ecc4","2020-02-11T23:43:10Z","In Australia Coronavirus nil terrorism nil domestic violence 5. Which one is missing out on discussion and in funding.","1244679434_VK_1330392073815311","trevor.a.powell.3"
"6474548f60542f7fd8da0611a0368ea3cf0e89e805809d833db7ff1064123385","2020-02-11T23:42:41Z","Filipinos have been barred from visiting the tourist island of Jeju South Korea in the wake of novel coronavirus (nCoV) cases reported in the Philippines.","134752476678442_1651924748294533","PhilippineSTAR"
